,Title,Description
►Python Complete Course In Hindi -  

►C Language Complete Course In Hindi -  
 

►JavaScript Complete Course In Hindi - 
  

►Learn JavaScript in One Video -  

►Learn PHP In One Video -  

►Django Complete Course In Hindi -  
 

►Machine Learning Using Python -  

►Creating & Hosting A Website (Tech Blog) Using Python -  

►Advanced Python Tutorials -  

►Object Oriented Programming In Python -  

►Python Data Science and Big Data Tutorials -  

Follow Me On Social Media
►Website (created using Flask) -  
►Facebook -  
►Instagram -  
►Personal Facebook A/c -  
Twitter -  
601,Java Thread Methods,"Methods of threads in Java: In this video we will see some thread methods in Java. Thread methods in java are used to control the behavior of threads in java.
►This playlist is a part of my Complete Java Course playlist:  
►Source Code + Notes -  
►Ultimate Java CheatSheet:  
►Checkout my English channel here:  
►Click here to subscribe -  

Best Hindi Videos For Learning Programming:
►Learn Python In One Video -  

►Python Complete Course In Hindi -  

►C Language Complete Course In Hindi -  
 

►JavaScript Complete Course In Hindi - 
  

►Learn JavaScript in One Video -  

►Learn PHP In One Video -  

►Django Complete Course In Hindi -  
 

►Machine Learning Using Python -  

►Creating & Hosting A Website (Tech Blog) Using Python -  

►Advanced Python Tutorials -  

►Object Oriented Programming In Python -  

►Python Data Science and Big Data Tutorials -  

Follow Me On Social Media
►Website (created using Flask) -  
►Facebook -  
►Instagram -  
►Personal Facebook A/c -  
Twitter -  
602,5 Android Projects to Start This Weekend!,"In this video we will talk about few android projects you can start this weekend. These projects can also be used by final year students as a base idea for their Term Projects.
Learn Android in One Video:  
⌚TimeStamps:
00:00 - Introduction
00:25 - Expense tracker
02:45 - Tic-Tac-Toe Game
03:42 - Unit Converter
04:55 - Notes Taking App
08:00 - Fitness tracking App
►Checkout my English channel here:  
►Click here to subscribe -  

Best Hindi Videos For Learning Programming:
►Learn Python In One Video -  

►Python Complete Course In Hindi -  

►C Language Complete Course In Hindi -  
 

►JavaScript Complete Course In Hindi - 
  

►Learn JavaScript in One Video -  

►Learn PHP In One Video -  

►Django Complete Course In Hindi -  
 

►Machine Learning Using Python -  

►Creating & Hosting A Website (Tech Blog) Using Python -  

►Advanced Python Tutorials -  

►Object Oriented Programming In Python -  

►Python Data Science and Big Data Tutorials -  

Follow Me On Social Media
►Website (created using Flask) -  
►Facebook -  
►Instagram -  
►Personal Facebook A/c -  
Twitter -  
603,Java Thread Priorities,"Thread Priorities in Java: In this video we will see how to set thread priorities in Java.
►This playlist is a part of my Complete Java Course playlist:  
►Source Code + Notes -  
►Ultimate Java CheatSheet:  
►Checkout my English channel here:  
►Click here to subscribe -  

Best Hindi Videos For Learning Programming:
►Learn Python In One Video -  

►Python Complete Course In Hindi -  

►C Language Complete Course In Hindi -  
 

►JavaScript Complete Course In Hindi - 
  

►Learn JavaScript in One Video -  

►Learn PHP In One Video -  

►Django Complete Course In Hindi -  
 

►Machine Learning Using Python -  

►Creating & Hosting A Website (Tech Blog) Using Python -  

►Advanced Python Tutorials -  

►Object Oriented Programming In Python -  

►Python Data Science and Big Data Tutorials -  

Follow Me On Social Media
►Website (created using Flask) -  
►Facebook -  
►Instagram -  
►Personal Facebook A/c -  
Twitter -  
604,Insertion in a Binary Search Tree,"BST insert operation: In this video we will see how to insert a key in a binary search tree. This video will help you understand the insert strategy to insert a key in a BST.
➡Download Source Code & Notes here:  
➡Join this DS & Algo course & Access the playlist:  
►Checkout my English channel here:  
►Click here to subscribe -  

Best Hindi Videos For Learning Programming:
►Learn Python In One Video -  

►Python Complete Course In Hindi -  

►C Language Complete Course In Hindi -  
 

►JavaScript Complete Course In Hindi - 
  

►Learn JavaScript in One Video -  

►Learn PHP In One Video -  

►Django Complete Course In Hindi -  
 

►Machine Learning Using Python -  

►Creating & Hosting A Website (Tech Blog) Using Python -  

►Advanced Python Tutorials -  

►Object Oriented Programming In Python -  

►Python Data Science and Big Data Tutorials -  

Follow Me On Social Media
►Website (created using Flask) -  
►Facebook -  
►Instagram -  
►Personal Facebook A/c -  
Twitter -  
605,Constructors from Thread class in Java,"Constructors from Java.lang.Thread class in Java: In this video we will see the constructors available from the thread class. this video will help you understand how to create threads using constructors from thread class in java.
►This playlist is a part of my Complete Java Course playlist:  
►Source Code + Notes -  
►Ultimate Java CheatSheet:  
►Checkout my English channel here:  
►Click here to subscribe -  

Best Hindi Videos For Learning Programming:
►Learn Python In One Video -  

►Python Complete Course In Hindi -  

►C Language Complete Course In Hindi -  
 

►JavaScript Complete Course In Hindi - 
  

►Learn JavaScript in One Video -  

►Learn PHP In One Video -  

►Django Complete Course In Hindi -  
 

►Machine Learning Using Python -  

►Creating & Hosting A Website (Tech Blog) Using Python -  

►Advanced Python Tutorials -  

►Object Oriented Programming In Python -  

►Python Data Science and Big Data Tutorials -  

Follow Me On Social Media
►Website (created using Flask) -  
►Facebook -  
►Instagram -  
►Personal Facebook A/c -  
Twitter -  
606,Iterative Search in a Binary Search Tree,"Iterative Search in a BST: In this video we will see how to implement a iterative search in a binary search tree. This video will help you understand the iterative search strategy in a BST!
➡Download Source Code & Notes here:  
➡Join this DS & Algo course & Access the playlist:  
►Checkout my English channel here:  
►Click here to subscribe -  

Best Hindi Videos For Learning Programming:
►Learn Python In One Video -  

►Python Complete Course In Hindi -  

►C Language Complete Course In Hindi -  
 

►JavaScript Complete Course In Hindi - 
  

►Learn JavaScript in One Video -  

►Learn PHP In One Video -  

►Django Complete Course In Hindi -  
 

►Machine Learning Using Python -  

►Creating & Hosting A Website (Tech Blog) Using Python -  

►Advanced Python Tutorials -  

►Object Oriented Programming In Python -  

►Python Data Science and Big Data Tutorials -  

Follow Me On Social Media
►Website (created using Flask) -  
►Facebook -  
►Instagram -  
►Personal Facebook A/c -  
Twitter -  
607,C Code For Searching in a BST,"Binary search Tree (search): In this video we will see how to search in a binary search tree in C language. 
➡Download Source Code & Notes here:  
➡Join this DS & Algo course & Access the playlist:  
►Checkout my English channel here:  
►Click here to subscribe -  

Best Hindi Videos For Learning Programming:
►Learn Python In One Video -  

►Python Complete Course In Hindi -  

►C Language Complete Course In Hindi -  
 

►JavaScript Complete Course In Hindi - 
  

►Learn JavaScript in One Video -  

►Learn PHP In One Video -  

►Django Complete Course In Hindi -  
 

►Machine Learning Using Python -  

►Creating & Hosting A Website (Tech Blog) Using Python -  

►Advanced Python Tutorials -  

►Object Oriented Programming In Python -  

►Python Data Science and Big Data Tutorials -  

Follow Me On Social Media
►Website (created using Flask) -  
►Facebook -  
►Instagram -  
►Personal Facebook A/c -  
Twitter -  
608,Searching in a Binary Search Trees (Search Operation),"Searching in Binary Search Tree: In this video we will see how to search an element in a binary search tree. Binary search tree is a binary tree which offers very efficient search. This video talks about how the efficiency of the search in binary trees are improved by upgrading to binary search tree!
➡Download Source Code & Notes here:  
➡Join this DS & Algo course & Access the playlist:  
►Checkout my English channel here:  
►Click here to subscribe -  

Best Hindi Videos For Learning Programming:
►Learn Python In One Video -  

►Python Complete Course In Hindi -  

►C Language Complete Course In Hindi -  
 

►JavaScript Complete Course In Hindi - 
  

►Learn JavaScript in One Video -  

►Learn PHP In One Video -  

►Django Complete Course In Hindi -  
 

►Machine Learning Using Python -  

►Creating & Hosting A Website (Tech Blog) Using Python -  

►Advanced Python Tutorials -  

►Object Oriented Programming In Python -  

►Python Data Science and Big Data Tutorials -  

Follow Me On Social Media
►Website (created using Flask) -  
►Facebook -  
►Instagram -  
►Personal Facebook A/c -  
Twitter -  
609,Checking if a binary tree is a binary search tree or not!,"Check if a tree is bst or not: This video explains a way to check if a given binary tree is a binary search tree or not. I have explained the concept of a BST first along with the cases when you can call a binary tree as a Binary search tree!
➡Download Source Code & Notes here:  
➡Join this DS & Algo course & Access the playlist:  
►Checkout my English channel here:  
►Click here to subscribe -  

Best Hindi Videos For Learning Programming:
►Learn Python In One Video -  

►Python Complete Course In Hindi -  

►C Language Complete Course In Hindi -  
 

►JavaScript Complete Course In Hindi - 
  

►Learn JavaScript in One Video -  

►Learn PHP In One Video -  

►Django Complete Course In Hindi -  
 

►Machine Learning Using Python -  

►Creating & Hosting A Website (Tech Blog) Using Python -  

►Advanced Python Tutorials -  

►Object Oriented Programming In Python -  

►Python Data Science and Big Data Tutorials -  

Follow Me On Social Media
►Website (created using Flask) -  
►Facebook -  
►Instagram -  
►Personal Facebook A/c -  
Twitter -  
610,Binary Search Trees: Introduction & Properties,"Binary Search Trees - A binary search tree (BST), also called an ordered or sorted binary tree, is a rooted binary tree whose internal nodes each store a key greater than all the keys in the node's left subtree and less than those in its right subtree.
